protein_id	orthogroup_id
10116.ENSRNOP00000010242	KOG0637
10116.ENSRNOP00000024581	KOG0637
10116.ENSRNOP00000025490	KOG0637
10116.ENSRNOP00000029754	KOG0637
7955.ENSDARP00000013620	KOG0637
7955.ENSDARP00000025057	KOG0637
7955.ENSDARP00000038893	KOG0637
7955.ENSDARP00000103000	KOG0637
7955.ENSDARP00000119495	KOG0637
7955.ENSDARP00000128605	KOG0637
9606.ENSP00000289877	KOG0637
9606.ENSP00000296589	KOG0637
9606.ENSP00000356113	KOG0637
9606.ENSP00000428137	KOG0637
10090.ENSMUSP00000031398	KOG0638
10090.ENSMUSP00000062327	KOG0638
10116.ENSRNOP00000001809	KOG0638
10116.ENSRNOP00000024393	KOG0638
7955.ENSDARP00000016115	KOG0638
7955.ENSDARP00000066049	KOG0638
7955.ENSDARP00000127340	KOG0638
9606.ENSP00000289004	KOG0638
9606.ENSP00000335060	KOG0638
10090.ENSMUSP00000002518	KOG0639
10090.ENSMUSP00000057527	KOG0639
10090.ENSMUSP00000071905	KOG0639
10090.ENSMUSP00000072481	KOG0639
10090.ENSMUSP00000121125	KOG0639
10090.ENSMUSP00000124131	KOG0639
10090.ENSMUSP00000136968	KOG0639
10116.ENSRNOP00000008360	KOG0639
10116.ENSRNOP00000018272	KOG0639
10116.ENSRNOP00000018467	KOG0639
10116.ENSRNOP00000055692	KOG0639
10116.ENSRNOP00000055945	KOG0639
10116.ENSRNOP00000057991	KOG0639
10116.ENSRNOP00000059140	KOG0639
7955.ENSDARP00000007256	KOG0639
7955.ENSDARP00000045678	KOG0639
7955.ENSDARP00000096338	KOG0639
7955.ENSDARP00000096341	KOG0639
7955.ENSDARP00000104587	KOG0639
7955.ENSDARP00000109120	KOG0639
7955.ENSDARP00000117865	KOG0639
9606.ENSP00000221561	KOG0639
9606.ENSP00000246112	KOG0639
9606.ENSP00000365682	KOG0639
9606.ENSP00000365720	KOG0639
9606.ENSP00000452871	KOG0639
9606.ENSP00000466542	KOG0639
10090.ENSMUSP00000112076	KOG0640
10116.ENSRNOP00000051976	KOG0640
7955.ENSDARP00000109556	KOG0640
9606.ENSP00000217109	KOG0640
10090.ENSMUSP00000057482	KOG0641
10116.ENSRNOP00000052715	KOG0641
7955.ENSDARP00000077651	KOG0641
7955.ENSDARP00000109369	KOG0641
9606.ENSP00000383599	KOG0641
10090.ENSMUSP00000013130	KOG0642
10090.ENSMUSP00000019220	KOG0642
10090.ENSMUSP00000120830	KOG0642
10090.ENSMUSP00000128678	KOG0642
10116.ENSRNOP00000006527	KOG0642
10116.ENSRNOP00000007509	KOG0642
10116.ENSRNOP00000021976	KOG0642
10116.ENSRNOP00000067579	KOG0642
4932.YMR029C	KOG0642
7955.ENSDARP00000079959	KOG0642
7955.ENSDARP00000104487	KOG0642
7955.ENSDARP00000108382	KOG0642
7955.ENSDARP00000110967	KOG0642
9606.ENSP00000263918	KOG0642
9606.ENSP00000350071	KOG0642
9606.ENSP00000355510	KOG0642
9606.ENSP00000375777	KOG0642
10090.ENSMUSP00000099653	KOG0643
10116.ENSRNOP00000067288	KOG0643
4932.YMR146C	KOG0643
7955.ENSDARP00000017792	KOG0643
9606.ENSP00000362688	KOG0643
10090.ENSMUSP00000023631	KOG0644
10090.ENSMUSP00000034787	KOG0644
10090.ENSMUSP00000123588	KOG0644
10116.ENSRNOP00000002231	KOG0644
10116.ENSRNOP00000011864	KOG0644
10116.ENSRNOP00000050434	KOG0644
7955.ENSDARP00000114236	KOG0644
7955.ENSDARP00000122900	KOG0644
7955.ENSDARP00000129493	KOG0644
9606.ENSP00000275034	KOG0644
9606.ENSP00000330753	KOG0644
9606.ENSP00000362372	KOG0644
10090.ENSMUSP00000003759	KOG0645
10116.ENSRNOP00000017603	KOG0645
4932.YDR267C	KOG0645
7955.ENSDARP00000076693	KOG0645
9606.ENSP00000418287	KOG0645
10090.ENSMUSP00000041049	KOG0646
10116.ENSRNOP00000016733	KOG0646
4932.YNL182C	KOG0646
7955.ENSDARP00000060250	KOG0646
9606.ENSP00000476117	KOG0646
10090.ENSMUSP00000029013	KOG0647
10116.ENSRNOP00000029085	KOG0647
4932.YER107C	KOG0647
7955.ENSDARP00000015105	KOG0647
9606.ENSP00000379182	KOG0647
10090.ENSMUSP00000056219	KOG0648
10090.ENSMUSP00000086450	KOG0648
10116.ENSRNOP00000015969	KOG0648
10116.ENSRNOP00000023437	KOG0648
7955.ENSDARP00000060954	KOG0648
7955.ENSDARP00000105343	KOG0648
9606.ENSP00000306070	KOG0648
9606.ENSP00000480722	KOG0648
10090.ENSMUSP00000038137	KOG0649
10116.ENSRNOP00000004672	KOG0649
7955.ENSDARP00000055337	KOG0649
9606.ENSP00000326531	KOG0649
10090.ENSMUSP00000023217	KOG0650
10116.ENSRNOP00000025133	KOG0650
4932.YMR049C	KOG0650
7955.ENSDARP00000120969	KOG0650
9606.ENSP00000455106	KOG0650
10090.ENSMUSP00000022380	KOG0651
10116.ENSRNOP00000009649	KOG0651
4932.YOR259C	KOG0651
7955.ENSDARP00000053833	KOG0651
9606.ENSP00000401802	KOG0651
10090.ENSMUSP00000071054	KOG0652
10116.ENSRNOP00000015757	KOG0652
4932.YOR117W	KOG0652
7955.ENSDARP00000026554	KOG0652
9606.ENSP00000481029	KOG0652
10090.ENSMUSP00000020576	KOG0653
10090.ENSMUSP00000031331	KOG0653
10090.ENSMUSP00000034742	KOG0653
10090.ENSMUSP00000040083	KOG0653
10090.ENSMUSP00000050189	KOG0653
10090.ENSMUSP00000071989	KOG0653
10090.ENSMUSP00000111418	KOG0653
10116.ENSRNOP00000002876	KOG0653
10116.ENSRNOP00000002924	KOG0653
10116.ENSRNOP00000003954	KOG0653
10116.ENSRNOP00000013871	KOG0653
10116.ENSRNOP00000017117	KOG0653
10116.ENSRNOP00000025297	KOG0653
10116.ENSRNOP00000063905	KOG0653
4932.YAL040C	KOG0653
4932.YDL155W	KOG0653
4932.YGR108W	KOG0653
4932.YGR109C	KOG0653
4932.YLR210W	KOG0653
4932.YMR199W	KOG0653
4932.YPL256C	KOG0653
4932.YPR119W	KOG0653
4932.YPR120C	KOG0653
7955.ENSDARP00000004469	KOG0653
7955.ENSDARP00000050532	KOG0653
7955.ENSDARP00000052540	KOG0653
7955.ENSDARP00000063356	KOG0653
7955.ENSDARP00000072044	KOG0653
7955.ENSDARP00000101848	KOG0653
7955.ENSDARP00000105003	KOG0653
7955.ENSDARP00000105556	KOG0653
7955.ENSDARP00000109380	KOG0653
9606.ENSP00000237654	KOG0653
9606.ENSP00000256442	KOG0653
9606.ENSP00000282572	KOG0653
9606.ENSP00000288207	KOG0653
9606.ENSP00000315743	KOG0653
9606.ENSP00000344635	KOG0653
9606.ENSP00000365210	KOG0653
9606.ENSP00000396755	KOG0653
9606.ENSP00000478257	KOG0653
10090.ENSMUSP00000029270	KOG0654
10090.ENSMUSP00000029368	KOG0654
10090.ENSMUSP00000058111	KOG0654
10090.ENSMUSP00000111048	KOG0654
10116.ENSRNOP00000005171	KOG0654
10116.ENSRNOP00000021156	KOG0654
10116.ENSRNOP00000039779	KOG0654
10116.ENSRNOP00000039931	KOG0654
10116.ENSRNOP00000060445	KOG0654
7955.ENSDARP00000020968	KOG0654
7955.ENSDARP00000029094	KOG0654
7955.ENSDARP00000043143	KOG0654
7955.ENSDARP00000108822	KOG0654
9606.ENSP00000255465	KOG0654
9606.ENSP00000274026	KOG0654
9606.ENSP00000377547	KOG0654
9606.ENSP00000380256	KOG0654
10090.ENSMUSP00000029866	KOG0655
10090.ENSMUSP00000103658	KOG0655
10116.ENSRNOP00000010696	KOG0655
10116.ENSRNOP00000020014	KOG0655
7955.ENSDARP00000024696	KOG0655
7955.ENSDARP00000034974	KOG0655
9606.ENSP00000262643	KOG0655
9606.ENSP00000429089	KOG0655
10090.ENSMUSP00000000188	KOG0656
10090.ENSMUSP00000040488	KOG0656
10090.ENSMUSP00000091495	KOG0656
10116.ENSRNOP00000027084	KOG0656
10116.ENSRNOP00000028411	KOG0656
10116.ENSRNOP00000064704	KOG0656
7955.ENSDARP00000037642	KOG0656
7955.ENSDARP00000051867	KOG0656
7955.ENSDARP00000067910	KOG0656
7955.ENSDARP00000094278	KOG0656
7955.ENSDARP00000108564	KOG0656
9606.ENSP00000227507	KOG0656
9606.ENSP00000261254	KOG0656
9606.ENSP00000362082	KOG0656
10090.ENSMUSP00000050698	KOG0657
10090.ENSMUSP00000074317	KOG0657
10090.ENSMUSP00000092401	KOG0657
10090.ENSMUSP00000092698	KOG0657
10090.ENSMUSP00000113942	KOG0657
10090.ENSMUSP00000138396	KOG0657
10090.ENSMUSP00000138923	KOG0657
10090.ENSMUSP00000139065	KOG0657
10090.ENSMUSP00000139186	KOG0657
10116.ENSRNOP00000008094	KOG0657
10116.ENSRNOP00000008851	KOG0657
10116.ENSRNOP00000013168	KOG0657
10116.ENSRNOP00000022610	KOG0657
10116.ENSRNOP00000023344	KOG0657
10116.ENSRNOP00000023363	KOG0657
10116.ENSRNOP00000033769	KOG0657
10116.ENSRNOP00000034808	KOG0657
10116.ENSRNOP00000035413	KOG0657
10116.ENSRNOP00000035891	KOG0657
10116.ENSRNOP00000038330	KOG0657
10116.ENSRNOP00000039163	KOG0657
10116.ENSRNOP00000039615	KOG0657
10116.ENSRNOP00000039618	KOG0657
10116.ENSRNOP00000039818	KOG0657
10116.ENSRNOP00000039874	KOG0657
10116.ENSRNOP00000039917	KOG0657
10116.ENSRNOP00000040458	KOG0657
10116.ENSRNOP00000040641	KOG0657
10116.ENSRNOP00000040878	KOG0657
10116.ENSRNOP00000041240	KOG0657
10116.ENSRNOP00000041341	KOG0657
10116.ENSRNOP00000041672	KOG0657
10116.ENSRNOP00000042803	KOG0657
10116.ENSRNOP00000042853	KOG0657
10116.ENSRNOP00000042858	KOG0657
10116.ENSRNOP00000042994	KOG0657
10116.ENSRNOP00000043166	KOG0657
10116.ENSRNOP00000043447	KOG0657
10116.ENSRNOP00000043492	KOG0657
10116.ENSRNOP00000043651	KOG0657
10116.ENSRNOP00000043952	KOG0657
10116.ENSRNOP00000044007	KOG0657
10116.ENSRNOP00000044014	KOG0657
10116.ENSRNOP00000044152	KOG0657
10116.ENSRNOP00000044249	KOG0657
10116.ENSRNOP00000044449	KOG0657
10116.ENSRNOP00000044853	KOG0657
10116.ENSRNOP00000045326	KOG0657
10116.ENSRNOP00000045570	KOG0657
10116.ENSRNOP00000045948	KOG0657
10116.ENSRNOP00000046122	KOG0657
10116.ENSRNOP00000046355	KOG0657
10116.ENSRNOP00000046616	KOG0657
10116.ENSRNOP00000046649	KOG0657
10116.ENSRNOP00000046966	KOG0657
10116.ENSRNOP00000047451	KOG0657
10116.ENSRNOP00000047476	KOG0657
10116.ENSRNOP00000047898	KOG0657
10116.ENSRNOP00000048022	KOG0657
10116.ENSRNOP00000048192	KOG0657
10116.ENSRNOP00000048234	KOG0657
10116.ENSRNOP00000048249	KOG0657
10116.ENSRNOP00000048537	KOG0657
10116.ENSRNOP00000049118	KOG0657
10116.ENSRNOP00000050213	KOG0657
10116.ENSRNOP00000051443	KOG0657
10116.ENSRNOP00000053537	KOG0657
10116.ENSRNOP00000054584	KOG0657
10116.ENSRNOP00000055701	KOG0657
10116.ENSRNOP00000059802	KOG0657
10116.ENSRNOP00000060473	KOG0657
10116.ENSRNOP00000061208	KOG0657
10116.ENSRNOP00000061570	KOG0657
10116.ENSRNOP00000061657	KOG0657
10116.ENSRNOP00000062809	KOG0657
10116.ENSRNOP00000063268	KOG0657
10116.ENSRNOP00000063376	KOG0657
10116.ENSRNOP00000064128	KOG0657
10116.ENSRNOP00000064238	KOG0657
10116.ENSRNOP00000064343	KOG0657
10116.ENSRNOP00000064530	KOG0657
10116.ENSRNOP00000064549	KOG0657
10116.ENSRNOP00000064871	KOG0657
10116.ENSRNOP00000064899	KOG0657
10116.ENSRNOP00000064980	KOG0657
10116.ENSRNOP00000065035	KOG0657
10116.ENSRNOP00000065043	KOG0657
10116.ENSRNOP00000065136	KOG0657
10116.ENSRNOP00000065406	KOG0657
10116.ENSRNOP00000065424	KOG0657
10116.ENSRNOP00000065652	KOG0657
10116.ENSRNOP00000065910	KOG0657
10116.ENSRNOP00000066200	KOG0657
10116.ENSRNOP00000066358	KOG0657
10116.ENSRNOP00000066852	KOG0657
10116.ENSRNOP00000066912	KOG0657
10116.ENSRNOP00000067292	KOG0657
10116.ENSRNOP00000067343	KOG0657
10116.ENSRNOP00000067382	KOG0657
10116.ENSRNOP00000067571	KOG0657
10116.ENSRNOP00000067699	KOG0657
10116.ENSRNOP00000067783	KOG0657
10116.ENSRNOP00000067891	KOG0657
4932.YGR192C	KOG0657
4932.YJL052W	KOG0657
4932.YJR009C	KOG0657
7955.ENSDARP00000058383	KOG0657
7955.ENSDARP00000063799	KOG0657
9606.ENSP00000222286	KOG0657
9606.ENSP00000229239	KOG0657
9606.ENSP00000473036	KOG0657
10090.ENSMUSP00000023507	KOG0658
10090.ENSMUSP00000062967	KOG0658
10090.ENSMUSP00000071654	KOG0658
10116.ENSRNOP00000003867	KOG0658
10116.ENSRNOP00000027677	KOG0658
4932.YDL079C	KOG0658
4932.YMR139W	KOG0658
4932.YNL307C	KOG0658
4932.YOL128C	KOG0658
7955.ENSDARP00000011670	KOG0658
7955.ENSDARP00000027785	KOG0658
7955.ENSDARP00000049706	KOG0658
7955.ENSDARP00000068806	KOG0658
9606.ENSP00000222330	KOG0658
9606.ENSP00000324806	KOG0658
9606.ENSP00000470087	KOG0658
10090.ENSMUSP00000021939	KOG0659
10090.ENSMUSP00000088845	KOG0659
10116.ENSRNOP00000024466	KOG0659
10116.ENSRNOP00000025026	KOG0659
4932.YDL108W	KOG0659
7955.ENSDARP00000051002	KOG0659
7955.ENSDARP00000113146	KOG0659
9606.ENSP00000256443	KOG0659
9606.ENSP00000322343	KOG0659
10090.ENSMUSP00000004986	KOG0660
10090.ENSMUSP00000004990	KOG0660
10090.ENSMUSP00000040315	KOG0660
10090.ENSMUSP00000051619	KOG0660
10090.ENSMUSP00000065983	KOG0660
10090.ENSMUSP00000078087	KOG0660
10090.ENSMUSP00000086204	KOG0660
10090.ENSMUSP00000086207	KOG0660
10090.ENSMUSP00000087098	KOG0660
10090.ENSMUSP00000089462	KOG0660
10116.ENSRNOP00000000617	KOG0660
10116.ENSRNOP00000000621	KOG0660
10116.ENSRNOP00000002533	KOG0660
10116.ENSRNOP00000009325	KOG0660
10116.ENSRNOP00000012460	KOG0660
10116.ENSRNOP00000013053	KOG0660
10116.ENSRNOP00000026619	KOG0660
10116.ENSRNOP00000026627	KOG0660
10116.ENSRNOP00000046455	KOG0660
10116.ENSRNOP00000050164	KOG0660
10116.ENSRNOP00000054673	KOG0660
10116.ENSRNOP00000064205	KOG0660
4932.YBL016W	KOG0660
4932.YGR040W	KOG0660
4932.YHR030C	KOG0660
4932.YKL161C	KOG0660
4932.YLR113W	KOG0660
4932.YPR054W	KOG0660
7955.ENSDARP00000011298	KOG0660
7955.ENSDARP00000011941	KOG0660
7955.ENSDARP00000020408	KOG0660
7955.ENSDARP00000034206	KOG0660
7955.ENSDARP00000034350	KOG0660
7955.ENSDARP00000035686	KOG0660
7955.ENSDARP00000038550	KOG0660
7955.ENSDARP00000038976	KOG0660
7955.ENSDARP00000040361	KOG0660
7955.ENSDARP00000048072	KOG0660
7955.ENSDARP00000075784	KOG0660
7955.ENSDARP00000094521	KOG0660
7955.ENSDARP00000119429	KOG0660
9606.ENSP00000211287	KOG0660
9606.ENSP00000215659	KOG0660
9606.ENSP00000215832	KOG0660
9606.ENSP00000229795	KOG0660
9606.ENSP00000261845	KOG0660
9606.ENSP00000263025	KOG0660
9606.ENSP00000311005	KOG0660
9606.ENSP00000333685	KOG0660
9606.ENSP00000337691	KOG0660
9606.ENSP00000383234	KOG0660
10090.ENSMUSP00000048234	KOG0661
10090.ENSMUSP00000068904	KOG0661
10090.ENSMUSP00000129615	KOG0661
10116.ENSRNOP00000010529	KOG0661
10116.ENSRNOP00000012257	KOG0661
10116.ENSRNOP00000020672	KOG0661
4932.YJL106W	KOG0661
7955.ENSDARP00000076797	KOG0661
9606.ENSP00000346484	KOG0661
9606.ENSP00000349458	KOG0661
9606.ENSP00000355304	KOG0661
10090.ENSMUSP00000030814	KOG0662
10116.ENSRNOP00000011052	KOG0662
7955.ENSDARP00000108255	KOG0662
9606.ENSP00000419782	KOG0662
10090.ENSMUSP00000045527	KOG0663
10090.ENSMUSP00000070527	KOG0663
10116.ENSRNOP00000023274	KOG0663
10116.ENSRNOP00000039105	KOG0663
10116.ENSRNOP00000059465	KOG0663
7955.ENSDARP00000045176	KOG0663
7955.ENSDARP00000078136	KOG0663
9606.ENSP00000338673	KOG0663
9606.ENSP00000384442	KOG0663
9606.ENSP00000464036	KOG0663
10090.ENSMUSP00000119345	KOG0664
10116.ENSRNOP00000011726	KOG0664
7955.ENSDARP00000100637	KOG0664
7955.ENSDARP00000107617	KOG0664
9606.ENSP00000384625	KOG0664
10090.ENSMUSP00000020634	KOG0665
10090.ENSMUSP00000107576	KOG0665
10090.ENSMUSP00000108468	KOG0665
10116.ENSRNOP00000003987	KOG0665
10116.ENSRNOP00000060904	KOG0665
10116.ENSRNOP00000062048	KOG0665
7955.ENSDARP00000111769	KOG0665
7955.ENSDARP00000114143	KOG0665
7955.ENSDARP00000119001	KOG0665
7955.ENSDARP00000128194	KOG0665
9606.ENSP00000352157	KOG0665
9606.ENSP00000378974	KOG0665
9606.ENSP00000394560	KOG0665
10090.ENSMUSP00000031640	KOG0666
10090.ENSMUSP00000040936	KOG0666
10116.ENSRNOP00000000713	KOG0666
10116.ENSRNOP00000057821	KOG0666
4932.YPL042C	KOG0666
7955.ENSDARP00000022588	KOG0666
7955.ENSDARP00000095438	KOG0666
9606.ENSP00000357907	KOG0666
9606.ENSP00000370938	KOG0666
10090.ENSMUSP00000004281	KOG0667
10090.ENSMUSP00000016670	KOG0667
10090.ENSMUSP00000028600	KOG0667
10090.ENSMUSP00000029438	KOG0667
10090.ENSMUSP00000077606	KOG0667
10090.ENSMUSP00000083064	KOG0667
10090.ENSMUSP00000103990	KOG0667
10090.ENSMUSP00000113660	KOG0667
10090.ENSMUSP00000124133	KOG0667
10116.ENSRNOP00000006502	KOG0667
10116.ENSRNOP00000010283	KOG0667
10116.ENSRNOP00000015775	KOG0667
10116.ENSRNOP00000026107	KOG0667
10116.ENSRNOP00000028266	KOG0667
10116.ENSRNOP00000042446	KOG0667
10116.ENSRNOP00000051169	KOG0667
10116.ENSRNOP00000060564	KOG0667
10116.ENSRNOP00000061079	KOG0667
4932.YJL141C	KOG0667
7955.ENSDARP00000030868	KOG0667
7955.ENSDARP00000062342	KOG0667
7955.ENSDARP00000083736	KOG0667
7955.ENSDARP00000087484	KOG0667
7955.ENSDARP00000087493	KOG0667
7955.ENSDARP00000090845	KOG0667
7955.ENSDARP00000094915	KOG0667
7955.ENSDARP00000106736	KOG0667
7955.ENSDARP00000117279	KOG0667
7955.ENSDARP00000122944	KOG0667
7955.ENSDARP00000127860	KOG0667
9606.ENSP00000291823	KOG0667
9606.ENSP00000304226	KOG0667
9606.ENSP00000342105	KOG0667
9606.ENSP00000356076	KOG0667
9606.ENSP00000358571	KOG0667
9606.ENSP00000381932	KOG0667
9606.ENSP00000385571	KOG0667
9606.ENSP00000441755	KOG0667
9606.ENSP00000469863	KOG0667
10090.ENSMUSP00000055919	KOG0668
10090.ENSMUSP00000096829	KOG0668
10090.ENSMUSP00000140515	KOG0668
10116.ENSRNOP00000007558	KOG0668
10116.ENSRNOP00000016386	KOG0668
4932.YIL035C	KOG0668
4932.YOR061W	KOG0668
7955.ENSDARP00000006001	KOG0668
7955.ENSDARP00000024748	KOG0668
7955.ENSDARP00000027027	KOG0668
7955.ENSDARP00000045487	KOG0668
7955.ENSDARP00000105905	KOG0668
9606.ENSP00000217244	KOG0668
9606.ENSP00000262506	KOG0668
9606.ENSP00000473553	KOG0668
10090.ENSMUSP00000009699	KOG0669
10116.ENSRNOP00000037778	KOG0669
7955.ENSDARP00000065858	KOG0669
9606.ENSP00000362361	KOG0669
10090.ENSMUSP00000077019	KOG0670
10116.ENSRNOP00000022902	KOG0670
7955.ENSDARP00000089604	KOG0670
7955.ENSDARP00000121254	KOG0670
9606.ENSP00000337194	KOG0670
10090.ENSMUSP00000034868	KOG0671
10090.ENSMUSP00000067341	KOG0671
10090.ENSMUSP00000090820	KOG0671
10090.ENSMUSP00000113390	KOG0671
10116.ENSRNOP00000005048	KOG0671
10116.ENSRNOP00000027793	KOG0671
10116.ENSRNOP00000038335	KOG0671
10116.ENSRNOP00000061691	KOG0671
4932.YLL019C	KOG0671
7955.ENSDARP00000078148	KOG0671
7955.ENSDARP00000085966	KOG0671
7955.ENSDARP00000108440	KOG0671
7955.ENSDARP00000117099	KOG0671
9606.ENSP00000316948	KOG0671
9606.ENSP00000357345	KOG0671
9606.ENSP00000378505	KOG0671
9606.ENSP00000394734	KOG0671
10090.ENSMUSP00000082856	KOG0672
10116.ENSRNOP00000025289	KOG0672
4932.YKL088W	KOG0672
4932.YKR072C	KOG0672
4932.YOR054C	KOG0672
7955.ENSDARP00000119003	KOG0672
9606.ENSP00000343190	KOG0672
10090.ENSMUSP00000026846	KOG0673
10116.ENSRNOP00000053086	KOG0673
4932.YOR074C	KOG0673
7955.ENSDARP00000047068	KOG0673
9606.ENSP00000315644	KOG0673
10090.ENSMUSP00000003912	KOG0674
10090.ENSMUSP00000019876	KOG0674
10090.ENSMUSP00000030285	KOG0674
10116.ENSRNOP00000004091	KOG0674
10116.ENSRNOP00000018018	KOG0674
10116.ENSRNOP00000063135	KOG0674
7955.ENSDARP00000023354	KOG0674
7955.ENSDARP00000063524	KOG0674
7955.ENSDARP00000092429	KOG0674
9606.ENSP00000269881	KOG0674
9606.ENSP00000320866	KOG0674
10090.ENSMUSP00000020637	KOG0675
10090.ENSMUSP00000105457	KOG0675
10116.ENSRNOP00000005071	KOG0675
10116.ENSRNOP00000040859	KOG0675
4932.YAL058W	KOG0675
7955.ENSDARP00000075899	KOG0675
7955.ENSDARP00000083454	KOG0675
7955.ENSDARP00000092445	KOG0675
9606.ENSP00000247461	KOG0675
9606.ENSP00000326699	KOG0675
10090.ENSMUSP00000021479	KOG0676
10090.ENSMUSP00000034453	KOG0676
10090.ENSMUSP00000039844	KOG0676
10090.ENSMUSP00000047326	KOG0676
10090.ENSMUSP00000048218	KOG0676
10090.ENSMUSP00000048360	KOG0676
10090.ENSMUSP00000050377	KOG0676
10090.ENSMUSP00000052086	KOG0676
10090.ENSMUSP00000062570	KOG0676
10090.ENSMUSP00000071486	KOG0676
10090.ENSMUSP00000074658	KOG0676
10090.ENSMUSP00000082150	KOG0676
10090.ENSMUSP00000087736	KOG0676
10090.ENSMUSP00000092692	KOG0676
10090.ENSMUSP00000092693	KOG0676
10090.ENSMUSP00000098066	KOG0676
10090.ENSMUSP00000100532	KOG0676
10090.ENSMUSP00000105482	KOG0676
10090.ENSMUSP00000115809	KOG0676
10090.ENSMUSP00000134564	KOG0676
10090.ENSMUSP00000139264	KOG0676
10116.ENSRNOP00000010300	KOG0676
10116.ENSRNOP00000011773	KOG0676
10116.ENSRNOP00000015907	KOG0676
10116.ENSRNOP00000016781	KOG0676
10116.ENSRNOP00000022291	KOG0676
10116.ENSRNOP00000022395	KOG0676
10116.ENSRNOP00000022779	KOG0676
10116.ENSRNOP00000024084	KOG0676
10116.ENSRNOP00000026792	KOG0676
10116.ENSRNOP00000030041	KOG0676
10116.ENSRNOP00000037470	KOG0676
10116.ENSRNOP00000037574	KOG0676
10116.ENSRNOP00000038451	KOG0676
10116.ENSRNOP00000043567	KOG0676
10116.ENSRNOP00000044296	KOG0676
10116.ENSRNOP00000047393	KOG0676
10116.ENSRNOP00000047909	KOG0676
10116.ENSRNOP00000050322	KOG0676
10116.ENSRNOP00000051859	KOG0676
10116.ENSRNOP00000052202	KOG0676
10116.ENSRNOP00000053759	KOG0676
10116.ENSRNOP00000055540	KOG0676
10116.ENSRNOP00000056544	KOG0676
10116.ENSRNOP00000059847	KOG0676
10116.ENSRNOP00000064923	KOG0676
10116.ENSRNOP00000065922	KOG0676
10116.ENSRNOP00000067593	KOG0676
4932.YFL039C	KOG0676
4932.YHR129C	KOG0676
4932.YMR033W	KOG0676
7955.ENSDARP00000015781	KOG0676
7955.ENSDARP00000052837	KOG0676
7955.ENSDARP00000054986	KOG0676
7955.ENSDARP00000055135	KOG0676
7955.ENSDARP00000058628	KOG0676
7955.ENSDARP00000062369	KOG0676
7955.ENSDARP00000064545	KOG0676
7955.ENSDARP00000066429	KOG0676
7955.ENSDARP00000075110	KOG0676
7955.ENSDARP00000090111	KOG0676
7955.ENSDARP00000100195	KOG0676
7955.ENSDARP00000100434	KOG0676
7955.ENSDARP00000122263	KOG0676
9606.ENSP00000254286	KOG0676
9606.ENSP00000289228	KOG0676
9606.ENSP00000290378	KOG0676
9606.ENSP00000299443	KOG0676
9606.ENSP00000316674	KOG0676
9606.ENSP00000329647	KOG0676
9606.ENSP00000333037	KOG0676
9606.ENSP00000334300	KOG0676
9606.ENSP00000340610	KOG0676
9606.ENSP00000349960	KOG0676
9606.ENSP00000350052	KOG0676
9606.ENSP00000351856	KOG0676
9606.ENSP00000355645	KOG0676
9606.ENSP00000358921	KOG0676
9606.ENSP00000360165	KOG0676
9606.ENSP00000363799	KOG0676
9606.ENSP00000364555	KOG0676
9606.ENSP00000367658	KOG0676
9606.ENSP00000386857	KOG0676
9606.ENSP00000387176	KOG0676
9606.ENSP00000392718	KOG0676
9606.ENSP00000402373	KOG0676
9606.ENSP00000416706	KOG0676
9606.ENSP00000439189	KOG0676
9606.ENSP00000448062	KOG0676
9606.ENSP00000450853	KOG0676
9606.ENSP00000456953	KOG0676
9606.ENSP00000457689	KOG0676
9606.ENSP00000458162	KOG0676
9606.ENSP00000478796	KOG0676
9606.ENSP00000479139	KOG0676
9606.ENSP00000483103	KOG0676
10090.ENSMUSP00000000137	KOG0677
10116.ENSRNOP00000006607	KOG0677
10116.ENSRNOP00000050521	KOG0677
4932.YDL029W	KOG0677
7955.ENSDARP00000024096	KOG0677
7955.ENSDARP00000068783	KOG0677
7955.ENSDARP00000093331	KOG0677
9606.ENSP00000367220	KOG0677
10090.ENSMUSP00000085578	KOG0678
10090.ENSMUSP00000137503	KOG0678
10116.ENSRNOP00000004520	KOG0678
10116.ENSRNOP00000041576	KOG0678
4932.YJR065C	KOG0678
7955.ENSDARP00000045149	KOG0678
7955.ENSDARP00000096295	KOG0678
7955.ENSDARP00000102559	KOG0678
9606.ENSP00000252071	KOG0678
9606.ENSP00000256001	KOG0678
9606.ENSP00000263238	KOG0678
10090.ENSMUSP00000029214	KOG0679
10090.ENSMUSP00000119356	KOG0679
10116.ENSRNOP00000001910	KOG0679
10116.ENSRNOP00000015460	KOG0679
4932.YJL081C	KOG0679
4932.YPR034W	KOG0679
7955.ENSDARP00000095078	KOG0679
7955.ENSDARP00000124307	KOG0679
9606.ENSP00000160382	KOG0679
9606.ENSP00000397552	KOG0679
10090.ENSMUSP00000020109	KOG0680
10116.ENSRNOP00000010414	KOG0680
4932.YLR085C	KOG0680
7955.ENSDARP00000005947	KOG0680
9606.ENSP00000188312	KOG0680
10090.ENSMUSP00000046658	KOG0681
10116.ENSRNOP00000036100	KOG0681
4932.YNL059C	KOG0681
7955.ENSDARP00000012660	KOG0681
9606.ENSP00000243903	KOG0681
4932.YGR121C	KOG0682
4932.YNL142W	KOG0682
4932.YPR138C	KOG0682
10090.ENSMUSP00000059871	KOG0683
10090.ENSMUSP00000083375	KOG0683
10116.ENSRNOP00000016316	KOG0683
